¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï«n¶Õµó1~30¸¹,25.74,¦í,,,1050614,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040819,197.45,4,2,2,¦³,¦³,16000000,87446,©Y¹D¥­­±,30.49,1400000,,RPQOMLPJQHLFFBF38CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¥|ºû¸ô181~210¸¹,9.01,¦í,,,1050605,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840117,67.74000000000001,2,1,1,¦³,¦³,6000000,88574,,0.0,0,,RPOQMLPJQHLFFBF38CA
®õ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«®õ¤s°ÏºÖ¿³¤Gµó1~30¸¹,14.67,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0920114,103.58000000000001,2,2,1,¦³,¦³,8900000,85924,©Y¹D¥­­±,27.11,0,,RPPRMLMLPHLFFBF38CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¥Á±Ú¸ô181~210¸¹,29.85,°Ó,,,1050615,¤g¦a1«Øª«1¨®¦ì2,¤Q¤@¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980525,222.17000000000002,3,2,2,¦³,¦³,17500000,78769,©Y¹D¥­­±,52.06,0,,RPRNMLLLPHLFFBF08CA
ªL¤f°Ï,¨®¦ì,·s¥_¥«ªL¤f°Ï¤¯·R¸ô781~810¸¹,0.2,°Ó,,,1050531,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,25.82,0,0,0,¦³,¦³,600000,,©Y¹D¾÷±ñ,25.81,600000,,RPXNMLTKPHLFFBF76CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¤¤¥¿¸ô691~720¸¹,18.19,¤u,,,1050617,¤g¦a2«Øª«1¨®¦ì1,¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0980929,172.25,3,2,2,¦³,¦³,14500000,84180,©Y¹D¥­­±,26.52,0,ªþÃØ:§É²Õ.§É¹Ô.¼ö¤ô¾¹¤A¥x.§N®ð¤T¥x.¦çÃo¤T­Ó,RPTPMLSKPHLFFBF09CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¤K¼wµó95«Ñ2§Ë1~30¸¹,32.36,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0690725,101.79,3,2,1,¦³,µL,6250000,61401,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTOMLSKPHLFFBF98CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï·s¥_¤j¹D¥|¬q61~90¸¹,16.05,°Ó,,,1050525,¤g¦a1«Øª«1¨®¦ì1,¤Q¤E¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050323,155.16,2,2,1,¦³,¦³,23180000,184738,©Y¹D¥­­±,39.97,1900000,,RPUOMLKLPHLFFBF38CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï·s¥_¤j¹D¥|¬q61~90¸¹,20.4,°Ó,,,1050523,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1050323,188.01,2,2,2,¦³,¦³,26180000,161038,©Y¹D¥­­±,39.97,2340000,,RPVOMLKLPHLFFBF48CA
¤­ªÑ°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤­ªÑ°Ï­â¶³¸ô¤@¬q109«Ñ36§Ë1~30¸¹,31.29,¦í,,,1050704,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0760209,105.24,3,1,1,¦³,µL,5000000,47510,,0.0,0,,RPRQMLTKPHLFFBF09CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤¯·R¸ô¤@¬q272«Ñ1~30¸¹,8.43,°Ó,,,1050626,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤Q¤@¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820623,55.82,0,0,0,µL,¦³,2700000,48370,¤É­°¾÷±ñ,0.0,0,,RPQOMLTKPHLFFBF78CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°Ï¤¤µØ¸ô¤@¬q136«Ñ1~30¸¹,14.78,¦í,,,1050604,¤g¦a1«Øª«2¨®¦ì1,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880203,76.23,2,1,1,¦³,¦³,8000000,104946,©Y¹D¾÷±ñ,8.43,0,¼W«Ø©Î¥e¥Î½d³ò:¶§¥x¥~±À,RPPNMLOKPHLFFBF08CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤¤¤s¸ô412«Ñ1~30¸¹,57.93,¦í,,,1050621,¤g¦a1«Øª«1¨®¦ì2,¤Q¤@¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030818,260.65,4,2,2,¦³,¦³,18650000,82910,©Y¹D¥­­±,59.83,2000000,,RPRNMLNKPHLFFBF18CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤T¸ô¤G¬q41«Ñ31~60¸¹,22.04,¦í,,,1050609,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960719,155.09,3,2,2,¦³,¦³,10850000,69959,©Y¹D¥­­±,38.91,0,,RPXNMLOKPHLFFBF88CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¤G¸ô¤@¬q511~540¸¹,41.32,°Ó,,,1050605,¤g¦a1«Øª«1¨®¦ì3,¤Q¼h,¤G¤Q¤C¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030128,498.88,4,2,4,¦³,¦³,53900000,113780,©Y¹D¥­­±,64.71,4500000,,RPSOMLNKPHLFFBF38CA
ªL¤f°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªL¤f°Ï¤å¤Æ¥_¸ô¤@¬q481~510¸¹,38.94,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,¤E¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960130,175.66,3,2,2,¦³,¦³,11700000,66606,©Y¹D¥­­±,39.86,0,,RPSNMLQKPHLFFBF58CA
ªL¤f°Ï,¤g¦a,«n¶Õ®H¬qÀY´ò¤p¬q211~240¦a¸¹,1062.0,¨ä¥L,,,1050602,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4979450,4689,,0.0,0,¤g¦a¤W¦³ÅK¥Ö­í,RPRNMLSKPHLFFBF68CA
·s²ø°Ï,¤g¦a,¥ß¨¥¬q691~720¦a¸¹,13.32,¨ä¥L,,,1050630,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1824292,136959,,0.0,0,1.¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C2.¦@¦³¤Hµ¥2¤H¡C,RPVQMLMKPHLFFBF78CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºaµØ¸ô¤G¬q91~120¸¹,19.69,¦í,,,1050627,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040601,160.24,3,2,2,¦³,¦³,22390000,165357,©Y¹D¥­­±,34.21,1550000,,RPXNMLMKPHLFFBF68CA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s²ø°ÏºaµØ¸ô¤G¬q61~90¸¹,11.99,¦í,,,1050612,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤G¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040601,92.47,2,2,1,¦³,¦³,15500000,190419,©Y¹D¥­­±,17.11,1150000,,RPPOMLMKPHLFFBF97CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ïª÷¦wµó31~60¸¹,8.93,¦í,,,1050617,¤g¦a2«Øª«1¨®¦ì0,¤C¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830201,51.97,1,1,1,¦³,¦³,3600000,69271,,0.0,0,,RPOQMLLLPHLFFAF97CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï«C¶³¸ô313«Ñ1~30¸¹,25.15,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0730804,83.59,3,2,2,¦³,µL,6500000,77760,,0.0,0,,RPOPMLRLPHLFFAF48CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï©ú¼w¸ô¤G¬q167«Ñ1~30¸¹,20.77,¦í,,,1050516,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831013,115.05,3,2,2,¦³,¦³,18000000,156454,,0.0,0,,RPWPMLQLPHLFFAF56CA
ªO¾ô°Ï,¤g¦a,©¯ºÖ¬q721~750¦a¸¹,33.6,¨ä¥L,,,1050606,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2943360,87600,,0.0,0,,RPRNMLQKPHLFFAF38CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï²÷¥ú¸ô196«Ñ1~30¸¹,33.5,¦í,,,1050608,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¥|¼h,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0651001,64.08,0,0,0,µL,µL,18800000,293383,,0.0,0,,RPROMLKLPHLFFAF97CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤G¬q91~120¸¹,25.94,¦í,,,1050620,¤g¦a2«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000602,217.60000000000002,3,2,2,¦³,¦³,31250000,162487,©Y¹D¥­­±,36.97,1900000,,RPUOMLNKPHLFFAF48CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤G¬q91~120¸¹,11.58,¦í,,,1050620,¤g¦a2«Øª«1¨®¦ì0,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000602,87.25,2,2,1,¦³,¦³,14970000,171576,,0.0,0,,RPVOMLNKPHLFFAF58CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤G¬q91~120¸¹,11.58,¦í,,,1050620,¤g¦a2«Øª«1¨®¦ì0,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000602,87.14,2,2,1,¦³,¦³,15060000,172825,,0.0,0,,RPWOMLNKPHLFFAF68CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«ªO¾ô°Ï«n¶®«n¸ô¤G¬q91~120¸¹,25.94,¦í,,,1050620,¤g¦a2«Øª«1¨®¦ì1,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000602,217.60000000000002,4,2,2,¦³,¦³,32940000,170182,©Y¹D¥­­±,36.97,2200000,,RPOPMLNKPHLFFAF97CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤å¤Æ¸ô¤@¬q331~360¸¹,1.84,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤­¼h,¥|¤Q¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0990715,37.11,1,0,1,¦³,¦³,7300000,196712,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPTPMLNKPHLFFAF48CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¶§©úµó25«Ñ1~30¸¹,22.99,¦í,,,1050509,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤@¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,176.89,3,2,2,¦³,¦³,22800000,128894,,0.0,0,1.¦@¦³¤H¼Æ2¤H¡C2.§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUQMLNKPHLFFAF68CA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°Ï¤j¤¯µó1~30¸¹,20.8,¦í,,,1050529,¤g¦a1«Øª«1¨®¦ì0,¤­¼h¡A¶§¥x,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680419,79.61,3,2,2,¦³,µL,7500000,94209,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPUOMLMKPHLFFAF38CA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï¥ß¶³µó5«Ñ1~30¸¹,6.82,°Ó,,,1050603,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤Q¤G¼h,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0870626,72.25,1,1,1,¦³,¦³,8100000,112111,,0.0,0,,RPSNMLNKPHLFFAF18CA
Âù·Ë°Ï,¤g¦a,¤j¥­¬q¦Ë¤l¤s¤p¬q31~60¦a¸¹,1001.92,¨ä¥L,,,1050629,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,200000,200,,0.0,0,,RPRNMLNKPHLFFFF78EA
¾ðªL°Ï,¤g¦a,¤Ó¥­¬q631~660¦a¸¹,25.58,¨ä¥L,,,1050701,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2750000,107506,,0.0,0,¶R¤è¦]¤g¦a¦û¥Î¦ÓÁÊ¶R(¦a¤W¤w»\¦³¼q¦t),RPRPMLTLPHLFFIF37EA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï¥_·s¸ô141«Ñ60§Ë1~30¸¹,13.29,¦í,,,1050706,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830809,115.60000000000001,2,1,1,¦³,¦³,5000000,43253,©Y¹D¥­­±,11.17,0,,RPPPMLLKQHLFFEF58EA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï®r³»¤T¸ô181~210¸¹,16.21,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤K¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1050420,128.3,2,2,1,¦³,¦³,7300000,56778,©Y¹D¾÷±ñ,15.58,900000,,RPWPMLLKQHLFFEF66EA
²H¤ô°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«²H¤ô°Ï²Hª÷¸ô38«Ñ31~60¸¹,5.74,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,¤G¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980218,76.95,0,0,1,µL,¦³,5050000,65627,©Y¹D¥­­±,30.14,0,,RPSQMLLKQHLFFEF98EA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¦Á¸U¸ô¤G¬q66«Ñ65§Ë1~30¸¹,44.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050621,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710220,99.4,3,2,3,¦³,¦³,5010000,50402,,0.0,0,¨ü¶ÅÅv¶Å°È¼vÅT©Î¶Å°È©èÀv¤§¥æ©ö¡C,RPRNMLKKQHLFFDF38EA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°ÏºÖ¼w¤@¸ô300«Ñ2§Ë1~30¸¹,26.79,¦í,,,1050615,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0770116,111.16000000000001,3,2,1,¦³,µL,2530000,22760,,0.0,0,¿Ë¤Í¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPRNMLMKPHLFFDF48EA
¦Á¤î°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¦Á¤î°Ï¨q®p¸ô109«Ñ1§Ë1~30¸¹,19.33,¦í,,,1050629,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0570530,29.81,3,1,2,¦³,µL,1900000,63737,,0.0,0,,RPXNMLNKPHLFFDF56EA
·s©±°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«·s©±°Ï¥_©y¸ô¤G¬q421«Ñ2§Ë61~90¸¹,26.76,¦í,,,1050607,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021108,161.07,3,2,2,¦³,¦³,10660000,69253,©Y¹D¥­­±,31.69,1700000,,RPTOMLRKQHLFFCF66EA
·s²ø°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«·s²ø°Ï¤K¼wµó151~180¸¹,21.04,¦í,,,1050524,¤g¦a1«Øª«1¨®¦ì0,¥|¼h¡A¶§¥x,¥|¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680418,69.41,3,1,1,¦³,µL,6200000,89324,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPOOMLKLPHLFFBF97EA
·s©±°Ï,¨®¦ì,·s¥_¥«·s©±°Ï¤¤¥¿¸ô421~450¸¹,1.02,¦í,,,1050617,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,33.76,0,0,0,¦³,µL,1600000,,©Y¹D¥­­±,33.76,1600000,,RPXOMLQKQHLFFCF96EA
¤g«°°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤g«°°Ï²M¤ô¸ô241~270¸¹,6.86,¦í,,,1050630,¤g¦a2«Øª«1¨®¦ì0,¥|¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0800906,32.48,4,2,2,¦³,µL,2200000,67734,,0.0,0,"¥S§Ì¶¡¶R½æ,Åv§Q¤H¦@3¤H",RPXOMLMKPHLFFAF88EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°ÏµØ¿³µó31~60¸¹,22.8,¦í,,,1050621,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,89.36,2,1,1,¦³,µL,3769800,42187,,0.0,0,¿Ë¤Í¶¡¤§¥æ©ö¡C,RPOPMLMKPHLFFAF08EA
¥Ã©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¥Ã©M°Ï¦¨¥\¸ô¤G¬q47«Ñ1~30¸¹,13.65,¦í,,,1050329,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821029,89.93,2,2,2,¦³,¦³,12000000,133437,,0.0,0,,RPRRMLOKPHLFFHF76DA
ªO¾ô°Ï,¤g¦a,·s¿³¬q1171~1200¦a¸¹,69.24,¨ä¥L,,,1030702,¤g¦a43«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7750057,111930,,0.0,0,,RPWOMLSKQHLFFAF86EA
ªO¾ô°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«ªO¾ô°ÏÀ]«e¦è¸ô213«Ñ1~30¸¹,31.4,°Ó,,,1050331,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,,119.84,3,2,2,¦³,µL,10800000,90120,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C(¼W«Ø®æ§½2©Ð2ÆU1½Ã)¡CºM¾P­ì¥Ó³ø®Ñ§Ç¸¹A1FA10507250015,RPWOMLTKQHLFFAF96EA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,·s¥_¥«¤¤©M°Ï¹Ø¼wµó1~30¸¹,27.0,¦í,,,1050528,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0900314,148.85999999999999,3,2,2,¦³,¦³,12500000,83972,©Y¹D¥­­±,0.0,0,,RPWNMLPKPHLFFHF96DA
¤¤©M°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤¤©M°Ï´_¿³¸ô61~90¸¹,10.56,¦í,,,1050621,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850108,75.8,2,2,1,¦³,¦³,10500000,138522,,0.0,0,,RPQOMLMKPHLFFHF78DA
¤T®l°Ï,©Ð¦a(¤g¦a+«Øª«),·s¥_¥«¤T®l°Ï¤j¸q¸ô181~210¸¹,9.68,°Ó,,,1050522,¤g¦a1«Øª«1¨®¦ì0,¤Q¤»¼h,¤Q¤K¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970807,92.1,2,1,1,¦³,¦³,9300000,100977,,0.0,0,,RPSNMLQKPHLFFIF76DA
